Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
107717,1,2/1/2022 8:26,1,366,<machine-learning><deep-learning><neural-network><classification><data-mining>,2,
107719,1,2/1/2022 8:29,-1,27,<machine-learning><accuracy><f1score><score>,1,
107725,1,2/1/2022 11:24,0,836,<deep-learning><nlp><word-embeddings><bert>,1,
107729,1,2/1/2022 13:46,0,2525,<training><gpu>,1,
107734,1,2/1/2022 15:41,0,33,<python><gradient-descent><normal-equation>,1,
107737,1,2/1/2022 19:45,1,23,<machine-learning><classification><dimensionality-reduction>,0,
107738,1,2/1/2022 20:15,-1,82,<cnn><accuracy><multilabel-classification><metric><multi-output>,1,
107744,1,2/2/2022 2:52,0,59,<dataset><visualization>,1,
107747,1,2/2/2022 8:11,0,59,<metric><confusion-matrix><auc><roc>,1,
107750,1,2/2/2022 9:09,0,138,<computer-vision><ocr>,1,
107757,1,2/2/2022 12:05,1,20,<statistics><orange>,0,
107759,1,2/2/2022 13:15,0,22,<deep-learning><keras><time-series><transformer>,0,
107760,1,2/2/2022 13:23,1,21,<reshape>,1,
107767,1,2/2/2022 16:53,1,249,<neural-network><activation-function><softmax>,1,
107775,1,2/2/2022 19:23,0,469,<word-embeddings><transformer><attention-mechanism>,1,
107781,1,2/3/2022 3:11,0,432,<machine-learning><python><deep-learning><neural-network><scikit-learn>,1,
107793,1,2/3/2022 10:34,0,28,<normalization><logarithmic>,0,
107796,1,2/3/2022 12:08,1,205,<scikit-learn><class-imbalance><multiclass-classification><evaluation><model-evaluations>,2,
107798,1,2/3/2022 13:52,2,974,<random-forest><xgboost>,1,
107808,1,2/3/2022 19:38,1,114,<python><scikit-learn><pca><data-analysis><variance>,1,
107812,1,2/3/2022 20:18,1,26,<linear-regression><prediction><missing-data>,1,
107815,1,2/3/2022 20:46,1,21,<machine-learning><reinforcement-learning><data-science-model><recommender-system><semi-supervised-learning>,1,
107816,1,2/3/2022 21:12,1,22,<r><efficiency><dplyr>,0,
107818,1,2/3/2022 22:13,1,28,<time-series><regression><class-imbalance><sampling><causalimpact>,0,
107821,1,2/3/2022 23:14,0,22,<deep-learning><cnn><training><backpropagation>,1,
107823,1,2/4/2022 0:02,0,1044,<powerbi>,1,
107825,1,2/4/2022 0:25,0,1511,<r><ggplot2>,1,
107834,1,2/4/2022 9:23,0,3724,<scikit-learn><machine-learning-model><logistic-regression>,2,
107838,1,2/4/2022 12:45,0,84,<machine-learning><python><scikit-learn><pipelines>,0,
107840,1,2/4/2022 13:51,0,33,<tensorflow><cnn><cross-validation><prediction><confusion-matrix>,1,
107841,1,2/4/2022 13:59,0,554,<machine-learning><regression>,1,
107847,1,2/4/2022 15:37,0,17,<convolution><linear-algebra><cuda>,0,
107852,1,2/4/2022 17:55,0,54,<regression><evaluation>,1,
107856,1,2/4/2022 19:58,0,23,<data-cleaning>,0,
107858,1,2/4/2022 21:52,0,54,<machine-learning><python><nlp><topic-model>,0,
107863,1,2/5/2022 7:55,1,14,<deep-learning><data-science-model><named-entity-recognition>,0,
107864,1,2/5/2022 8:05,4,130,<deep-learning><data-science-model><named-entity-recognition>,1,
107867,1,2/5/2022 13:03,0,447,<python><scikit-learn><multilabel-classification><hyperparameter-tuning>,1,
107870,1,2/5/2022 14:13,0,35,<r>,1,
107873,1,2/5/2022 15:14,2,68,<recommender-system>,0,
107882,1,2/5/2022 20:15,1,14,<machine-learning><dataset>,1,
107883,1,2/5/2022 20:15,0,380,<nlp><bert>,1,
107885,1,2/5/2022 20:50,1,36,<neural-network><feature-extraction><gnn>,1,
107889,1,2/5/2022 23:26,0,87,<tensorflow><google-cloud-platform>,1,
107893,1,2/6/2022 10:13,0,54,<graph-neural-network>,0,
107894,1,2/6/2022 10:48,1,78,<deep-learning><linear-algebra>,1,
107896,1,2/6/2022 11:16,0,136,<decision-trees><cart>,1,
107897,1,2/6/2022 12:02,1,92,<neural-network><nlp><lstm><text-classification><bioinformatics>,1,
107904,1,2/6/2022 19:34,0,109,<keras><tensorflow><lstm><one-hot-encoding>,1,
107905,1,2/6/2022 20:34,2,1958,<machine-learning><dataset><mnist>,2,
107907,1,2/6/2022 20:47,1,101,<python><scikit-learn><training><preprocessing><dataframe>,1,
107909,1,2/6/2022 21:51,1,42,<classification><time-series><image-classification>,0,
107912,1,2/7/2022 1:17,0,22,<machine-learning><python><keras>,1,
107916,1,2/7/2022 4:30,0,105,<keras><tensorflow><gan><sequence-to-sequence>,0,
107918,1,2/7/2022 5:11,0,378,<reinforcement-learning><recommender-system>,1,
107921,1,2/7/2022 7:51,1,24,<machine-learning><neural-network><data-science-model><ann>,0,
107922,1,2/7/2022 8:22,0,54,<pytorch><finetuning>,0,
107923,1,2/7/2022 8:39,0,585,<deep-learning><keras><time-series><lstm><recurrent-neural-network>,0,
107928,1,2/7/2022 12:24,0,201,<machine-learning><deep-learning><classification><regression><predictive-modeling>,1,
107929,1,2/7/2022 13:25,1,31,<mathematics>,1,
107931,1,2/7/2022 13:26,0,393,<deep-learning><nlp><embeddings><sequence><bioinformatics>,1,
107934,1,2/7/2022 14:47,2,378,<python><nlp><similarity><semantic-similarity>,1,
107935,1,2/7/2022 15:27,1,19,<time-series><terminology>,1,
107938,1,2/7/2022 18:18,0,37,<dataset><graphs><tfidf><knowledge-base><knowledge-graph>,0,
107939,1,2/7/2022 18:21,0,17,<neural-network><time-series><training>,0,
107944,1,2/7/2022 20:51,0,54,<python><time-series><lightgbm>,1,
107947,1,2/7/2022 22:07,0,100,<data-engineering><etl>,1,
107949,1,2/7/2022 22:25,0,206,<machine-learning><python><deep-learning><keras><tensorflow>,1,
107955,1,2/8/2022 2:07,0,52,<scikit-learn><training><test>,1,
107960,1,2/8/2022 7:41,0,151,<machine-learning><neural-network><classification><scikit-learn><hyperparameter-tuning>,1,
107966,1,2/8/2022 8:26,0,52,<machine-learning><deep-learning><neural-network><classification><machine-learning-model>,1,
107967,1,2/8/2022 8:28,-2,46,<machine-learning>,1,
107969,1,2/8/2022 8:56,1,450,<python><bayesian><excel><markov-process><markov-hidden-model>,1,
107970,1,2/8/2022 9:00,1,88,<python><pandas><pearsons-correlation-coefficient>,0,
107971,1,2/8/2022 9:29,0,1173,<dataset><python-3.x><distribution><gaussian>,2,
107973,1,2/8/2022 10:01,0,571,<classification><categorical-data><categorical-encoding><cart>,0,
107974,1,2/8/2022 10:05,0,146,<deep-learning><keras><cnn><image-classification><computer-vision>,1,
107976,1,2/8/2022 12:54,0,106,<deep-learning><neural-network><machine-learning-model><autoencoder><matrix>,1,
107978,1,2/8/2022 13:34,0,1326,<python><nlp><pytorch><machine-translation>,0,
107980,1,2/8/2022 14:24,0,45,<data><linear-regression><machine-learning-model><data-science-model><linear-models>,1,
107981,1,2/8/2022 15:22,1,164,<nlp><bert>,0,
107982,1,2/8/2022 16:01,0,27,<machine-learning><deep-learning><nlp><computer-vision>,1,
107986,1,2/8/2022 16:34,2,35,<classification><data><multiclass-classification>,0,
107988,1,2/8/2022 17:06,4,5528,<time-series><clustering>,2,
107989,1,2/8/2022 17:52,2,70,<scikit-learn><logistic-regression>,1,
107993,1,2/8/2022 23:16,0,44,<linear-regression>,1,
107997,1,2/9/2022 1:24,0,18,<r>,1,
108002,1,2/9/2022 4:52,0,23,<machine-learning>,0,
108006,1,2/9/2022 8:01,0,24,<machine-learning><dataset><graphs>,1,
108012,1,2/9/2022 10:23,0,41,<python><naive-bayes-classifier>,1,
108014,1,2/9/2022 11:07,0,23,<deep-learning><neural-network><training><test>,1,
108016,1,2/9/2022 11:27,1,146,<classification><nlp><text>,1,
108019,1,2/9/2022 12:37,0,38,<missing-data><data-imputation>,1,
108022,1,2/9/2022 12:49,0,33,<python><deep-learning><keras><tensorflow><regression>,0,
108028,1,2/9/2022 15:53,0,566,<python><scikit-learn><linear-regression><statsmodels><glm>,0,
108030,1,2/9/2022 16:52,0,61,<scikit-learn><feature-selection><correlation><pearsons-correlation-coefficient><spearmans-rank-correlation>,1,
108031,1,2/9/2022 17:00,1,68,<machine-learning><neural-network><backpropagation><java>,0,
108032,1,2/9/2022 17:18,3,40,<nlp><mathematics><language-model><ngrams>,0,
108034,1,2/9/2022 20:44,1,68,<regression><loss-function><mse>,1,
108039,1,2/10/2022 2:51,2,1801,<machine-learning><python><xgboost><multiclass-classification><auc>,1,
108047,1,2/10/2022 14:53,0,33,<classification><decision-trees><class-imbalance><binary-classification><imbalanced-learn>,1,
108050,1,2/10/2022 16:15,0,343,<python><correlation>,1,
108054,1,2/10/2022 17:26,1,10,<machine-learning><r><image>,0,
108055,1,2/10/2022 17:28,0,306,<machine-learning><regression><xgboost>,1,
108056,1,2/10/2022 17:37,0,37,<machine-learning><cross-validation><ensemble-modeling>,1,
108059,1,2/10/2022 20:23,0,96,<machine-learning><regression><feature-engineering><one-hot-encoding>,1,
108067,1,2/11/2022 2:26,0,11,<machine-learning><predictive-modeling><model-evaluations>,1,
108072,1,2/11/2022 9:54,1,190,<scikit-learn><training>,3,
108073,1,2/11/2022 10:33,0,119,<machine-learning><mlops>,1,
108075,1,2/11/2022 11:10,0,31,<nlp>,2,
108077,1,2/11/2022 11:44,0,43,<machine-learning><k-means>,3,
108083,1,2/11/2022 15:45,1,61,<feature-selection><linear-regression><correlation><feature-importances>,1,
108085,1,2/11/2022 17:44,0,10,<time-series><regression>,1,
108086,1,2/11/2022 18:29,0,187,<python><dataset><smote>,0,
108092,1,2/11/2022 23:45,1,21,<python><dataset><pandas><data><data-cleaning>,1,
108094,1,2/12/2022 6:49,0,603,<machine-learning><deep-learning><nlp><text-mining><sentiment-analysis>,1,
108096,1,2/12/2022 10:24,0,19,<machine-learning><r>,1,
108099,1,2/12/2022 12:31,2,332,<python><keras><tensorflow><epochs>,1,
108100,1,2/12/2022 13:49,0,61,<keras><tensorflow><cnn><finetuning>,0,
108105,1,2/12/2022 19:39,0,31,<classification><scikit-learn><logistic-regression><accuracy><confusion-matrix>,0,
108106,1,2/12/2022 20:11,0,278,<machine-learning><deep-learning>,0,
108114,1,2/13/2022 6:36,0,330,<python><random-forest><multilabel-classification><multi-output>,1,
108117,1,2/13/2022 10:15,0,113,<machine-learning><deep-learning><neural-network><regression><pytorch>,1,
108125,1,2/13/2022 18:06,0,14,<dataset>,0,
108133,1,2/14/2022 4:31,1,112,<feature-selection><feature-engineering>,1,
108136,1,2/14/2022 8:20,0,504,<python><nlp><word-embeddings><word2vec>,1,
108138,1,2/14/2022 8:40,0,293,<machine-learning><deep-learning><classification><nlp>,1,
108140,1,2/14/2022 9:52,0,44,<r><decision-trees>,0,
108144,1,2/14/2022 14:32,0,342,<nlp><word-embeddings>,2,
108145,1,2/14/2022 14:47,0,41,<predictive-modeling><ab-test>,1,
108148,1,2/14/2022 18:12,0,109,<time-series><features>,1,
108150,1,2/14/2022 18:32,0,56,<machine-learning><svm><linear-algebra>,1,
108151,1,2/14/2022 19:27,0,55,<neural-network><lstm><prediction>,2,
108152,1,2/14/2022 19:51,0,14,<machine-learning><time-series><predictive-modeling><anomaly-detection>,0,
108157,1,2/14/2022 22:04,1,35,<regression><distribution><methodology>,1,
108162,1,2/15/2022 1:32,0,22,<visualization><tableau>,1,
108163,1,2/15/2022 2:50,0,774,<time-series><lstm><rmse>,1,
108169,1,2/15/2022 7:28,0,90,<apache-spark><pyspark>,0,
108178,1,2/15/2022 12:15,1,533,<deep-learning><nlp><bert><transformer><huggingface>,1,
108182,1,2/15/2022 14:25,3,60,<classification><training>,3,
108184,1,2/15/2022 15:53,0,354,<machine-learning><deep-learning><computer-vision><object-detection>,1,
108186,1,2/15/2022 16:18,1,102,<pytorch><loss-function><accuracy><mnist><federated-learning>,1,
108187,1,2/15/2022 16:46,0,25,<python><plotly><infographics><networkx>,1,
108190,1,2/15/2022 17:49,0,77,<lstm><attention-mechanism><sequence-to-sequence><machine-translation>,1,
108192,1,2/15/2022 19:07,1,587,<machine-learning><classification><xgboost>,1,
108194,1,2/15/2022 21:31,2,39,<dataset><computer-vision><object-detection>,1,
108197,1,2/16/2022 2:54,0,134,<machine-learning><keras><tensorflow><lstm><normalization>,1,
108200,1,2/16/2022 5:16,1,68,<linear-regression><correlation><regularization><lasso><linear-models>,1,
108202,1,2/16/2022 7:48,0,113,<nlp><dataset><machine-translation>,1,
108205,1,2/16/2022 8:48,1,45,<lstm><multilabel-classification><sequence>,1,
108208,1,2/16/2022 9:28,1,4289,<scikit-learn>,1,
108209,1,2/16/2022 9:33,0,31,<python><regression>,0,
108216,1,2/16/2022 11:46,1,341,<machine-learning><deep-learning><computer-vision><object-detection><yolo>,0,
108217,1,2/16/2022 12:16,0,73,<python><machine-learning-model>,1,
108220,1,2/16/2022 14:02,0,91,<random-forest><decision-trees><feature-engineering>,1,
108221,1,2/16/2022 14:59,0,1038,<keras><tensorflow><class-imbalance><multiclass-classification>,1,
108223,1,2/16/2022 16:01,1,62,<unsupervised-learning>,0,
108227,1,2/16/2022 18:59,0,228,<machine-learning><neural-network>,2,
108231,1,2/16/2022 12:33,1,548,<machine-learning><deep-learning><distance><cosine-distance><siamese-networks>,2,
108232,1,2/16/2022 20:48,0,104,<pandas><categorical-data><categorical-encoding>,1,
108233,1,2/16/2022 21:31,0,647,<machine-learning-model><xgboost><hyperparameter-tuning>,1,
108235,1,2/16/2022 22:09,0,476,<scikit-learn><regression><gridsearchcv><lasso><score>,1,
108243,1,2/17/2022 4:20,0,41,<scikit-learn><feature-selection><linear-regression><beginner>,1,
108244,1,2/17/2022 4:41,0,33,<feature-extraction>,1,
108251,1,2/17/2022 11:36,3,1060,<nlp><tfidf>,1,
108252,1,2/17/2022 12:07,0,23,<reinforcement-learning><policy-gradients>,1,
108255,1,2/17/2022 14:44,1,21,<machine-learning><classification><predictive-modeling><cross-validation><class-imbalance>,1,
108259,1,2/17/2022 19:11,0,20,<classification><transformer><similarity><huggingface><finetuning>,1,0
108261,1,2/17/2022 21:13,0,15,<nlp><word-embeddings>,1,
108263,1,2/17/2022 23:19,0,158,<nlp><word-embeddings><word2vec>,3,
108265,1,2/18/2022 0:23,0,229,<machine-learning><neural-network><classification><decision-trees><gradient-boosting-decision-trees>,1,
108267,1,2/18/2022 1:58,0,96,<classification><scikit-learn><accuracy><naive-bayes-classifier><f1score>,1,
108273,1,2/18/2022 5:24,0,196,<machine-learning><python><scikit-learn><categorical-data>,2,
108274,1,2/18/2022 5:47,0,144,<classification><training><validation>,3,
108277,1,2/18/2022 8:17,1,142,<python><scikit-learn>,1,
108278,1,2/18/2022 8:27,0,19,<regression><logistic-regression><outlier>,0,
108280,1,2/18/2022 8:34,0,32,<python><deep-learning><adversarial-ml>,1,
108282,1,2/18/2022 8:58,0,129,<machine-learning><explainable-ai><shap><linear-models>,1,
108287,1,2/18/2022 12:04,0,58,<machine-learning><python><recommender-system><matrix><sports>,0,
108289,1,2/18/2022 12:58,0,113,<scikit-learn><cross-validation><prediction>,1,
108291,1,2/18/2022 13:12,0,39,<deep-learning><cnn><pytorch><data-science-model>,0,
108292,1,2/18/2022 13:14,0,15,<time-series><predictive-modeling><lstm>,0,
108295,1,2/18/2022 13:42,1,23,<deep-learning><cnn><computer-vision><pytorch><loss-function>,0,
108297,1,2/18/2022 15:49,3,228,<machine-learning><r>,2,
108299,1,2/18/2022 16:14,0,225,<deep-learning><keras><convolutional-neural-network><embeddings><stacking>,0,
108300,1,2/18/2022 17:12,1,48,<machine-learning><python><time-series>,0,
108304,1,2/18/2022 22:26,1,33,<time-series><lstm><training><error-handling>,0,
108305,1,2/18/2022 22:38,0,30,<r><visualization>,0,
108307,1,2/19/2022 6:50,2,16,<computer-vision><error-handling>,0,
108308,1,2/19/2022 7:46,1,962,<computer-vision>,2,
108309,1,2/19/2022 7:56,1,18,<data-science-model>,0,
108311,1,2/19/2022 10:49,1,101,<scikit-learn><machine-learning-model>,2,
108314,1,2/19/2022 11:33,1,113,<machine-learning><classification><fuzzy-classification>,1,
108315,1,2/19/2022 11:38,0,10,<deep-learning><keras><rnn>,0,
108316,1,2/19/2022 11:51,0,7,<feature-selection><decision-trees><xgboost>,0,
108318,1,2/19/2022 12:51,1,62,<machine-learning><deep-learning><keras><tensorflow><metric>,0,
108319,1,2/19/2022 13:57,0,30,<spss>,0,
108320,1,2/19/2022 14:23,0,6,<imbalanced-data>,0,
108321,1,2/19/2022 14:32,8,860,<distance><efficiency><fuzzy-logic>,3,
108324,1,2/19/2022 18:37,0,24,<machine-learning><bayesian>,1,
108328,1,2/19/2022 19:31,0,144,<python><scikit-learn>,0,
108329,1,2/19/2022 20:24,0,15,<data><web-scraping><api>,1,
108332,1,2/19/2022 22:06,1,28,<regression><prediction><accuracy>,1,
108334,1,2/20/2022 4:11,0,46,<machine-learning><feature-engineering><preprocessing><normalization><feature-scaling>,1,
108336,1,2/20/2022 5:07,1,493,<nlp><tensorflow><lstm><rnn>,2,
108338,1,2/20/2022 5:47,1,79,<machine-learning><deep-learning><colab><aws><cloud-computing>,1,
108339,1,2/20/2022 6:41,1,85,<machine-learning><time-series><forecasting>,0,
108342,1,2/20/2022 10:32,6,4595,<machine-learning><deep-learning><neural-network><classification><smote>,1,
108344,1,2/20/2022 13:57,0,30,<time-series><cnn><lstm><convolutional-neural-network><model-selection>,0,
108346,1,2/20/2022 14:41,0,86,<gan><neural-style-transfer>,0,
108347,1,2/20/2022 14:42,0,53,<machine-learning><deep-learning><nlp><pytorch><transformer>,0,
108348,1,2/20/2022 14:47,0,24,<time-series><tools><software-development>,0,
108349,1,2/20/2022 14:52,0,161,<machine-learning><deep-learning><neural-network><nlp><tfidf>,1,
108350,1,2/20/2022 14:53,1,526,<machine-learning><deep-learning><neural-network><classification><data-mining>,0,
108352,1,2/20/2022 15:57,0,19,<pca>,1,
108353,1,2/20/2022 16:02,2,516,<bert>,1,
108355,1,2/20/2022 16:28,0,17,<nlp><pruning>,0,
108357,1,2/20/2022 17:41,0,50,<outlier><kaggle>,1,
108359,1,2/20/2022 18:45,0,91,<time-series><forecasting>,1,
108360,1,2/20/2022 19:58,0,94,<time-series><interpolation>,1,
108364,1,2/20/2022 21:52,1,23,<aws>,1,
108365,1,2/20/2022 21:53,0,3341,<python><neural-network><rnn><reshape>,1,
108366,1,2/20/2022 23:19,1,68,<dataset><clustering><k-means>,1,
108370,1,2/21/2022 4:24,3,886,<machine-learning><deep-learning><neural-network><classification><feature-selection>,1,
108373,1,2/21/2022 5:58,0,21,<machine-learning><neural-network><regression><optimization><algorithms>,0,
108377,1,2/21/2022 8:37,0,16,<machine-learning><nlp><preprocessing><text-classification>,0,
108379,1,2/21/2022 9:30,0,140,<image-classification><similarity><image-recognition><image-preprocessing><image>,0,
108380,1,2/21/2022 9:52,0,11,<python><recommender-system>,0,
108382,1,2/21/2022 10:09,0,3185,<python><scikit-learn><preprocessing><feature-scaling><python-3.x>,1,
108383,1,2/21/2022 10:40,0,16,<neural-network><nlp><tensorflow><lstm><sentiment-analysis>,0,
108385,1,2/21/2022 10:51,0,17,<reinforcement-learning><openai-gym>,0,
108386,1,2/21/2022 11:00,0,54,<reinforcement-learning>,1,
108387,1,2/21/2022 11:07,0,33,<deep-learning><data-mining>,0,
108388,1,2/21/2022 11:15,1,179,<classification><cross-validation><hyperparameter-tuning>,3,
108389,1,2/21/2022 11:39,0,56,<rnn><pytorch><books>,0,
108390,1,2/21/2022 12:14,0,32,<neural-network><convolutional-neural-network><generative-models><image-segmentation>,0,
108393,1,2/21/2022 13:34,0,14,<regression>,0,
108395,1,2/21/2022 14:33,0,14,<plotting><labels>,1,
108396,1,2/21/2022 14:42,1,16,<lstm><training><loss>,0,
108399,1,2/21/2022 17:46,1,110,<python><pandas><plotting><json><plotly>,0,
108405,1,2/22/2022 1:30,0,49,<r><random-forest><machine-learning-model><predictor-importance><gradient-boosting-decision-trees>,0,
108407,1,2/22/2022 5:50,0,17,<deep-learning><scikit-learn><machine-learning-model><online-learning><finetuning>,1,
