ID,PostTypeId,CreationDate,Title,Tags,Score,ViewCount,AnswerCount,FavoriteCount
"107257","1","2022-01-20 06:36:41","I have two dataframes, df and df1, I want to check if df1 columns values is present in df columns and print the entire row of the df if present","<python><pandas>","1","789","1",""
"107258","1","2022-01-20 06:36:56","Why do we take +1. -1 for support vector hyperplane in SVM?","<svm>","1","330","1",""
"107260","1","2022-01-20 07:26:48","Way to encode UserID column when training DNN?","<machine-learning><deep-learning>","0","19","1",""
"107264","1","2022-01-20 08:29:41","Which ML to use for search suggestion?","<neural-network><nlp><reinforcement-learning>","1","28","0",""
"107265","1","2022-01-20 08:49:17","1/0 and 1/2 binary columns are treated equally when training deep learning models?","<machine-learning><deep-learning>","0","17","1",""
"107266","1","2022-01-20 09:32:38","Topic Modeling: LDA vs LSA vs ToPMine","<topic-model><lda>","2","422","2",""
"107268","1","2022-01-20 11:42:13","How pixel value range is satisfying in CNN","<cnn><optimization>","0","46","1",""
"107269","1","2022-01-20 12:31:09","Plotly: histogram with no fill color","<visualization><plotly><histogram>","0","415","1",""
"107271","1","2022-01-20 13:40:19","Input- and Output Data Shape Difficulty","<deep-learning><neural-network><keras><lstm>","0","161","1",""
"107272","1","2022-01-20 13:41:32","Image normalization and reverse normalization: colors lost on image generation (GAN)","<normalization><gan><image-preprocessing>","0","265","0",""
"107276","1","2022-01-20 14:56:33","How to use hierarchical variable in a ML model","<machine-learning><deep-learning><neural-network><classification><feature-selection>","0","55","1",""
"107278","1","2022-01-20 15:14:27","In ML why selecting the best variables?","<machine-learning><feature-selection><feature-engineering><preprocessing>","6","2646","4",""
"107283","1","2022-01-20 17:07:59","Over-sampling when predicting a contionuous variable","<regression><categorical-data><imbalanced-learn><numerical><imbalanced-data>","0","27","1",""
"107289","1","2022-01-20 21:22:41","Awful predictions of RNN while MSE is very low","<predictive-modeling><rnn><loss-function>","0","51","1",""
"107291","1","2022-01-20 22:10:08","Why does class_weight usually outperform SMOTE?","<classification><class-imbalance><smote><imbalanced-data>","1","351","2",""
"107293","1","2022-01-21 00:28:53","String Matching Classification and Scoring","<machine-learning><classification><machine-learning-model><text-classification>","1","168","1",""
"107297","1","2022-01-21 00:56:18","Merge two dataframes on multiple columns, only if not NaN","<python><pandas><data-imputation>","0","2978","2",""
"107298","1","2022-01-21 03:10:54","How to assess a trend during time?","<python><data-analysis><rstudio>","1","26","1",""
"107309","1","2022-01-21 10:23:15","use cases of geocoding maps","<visualization><data-analysis><geospatial><tableau>","0","23","1",""
"107316","1","2022-01-21 15:20:26","Posting Jupyter notebooks for blind review","<jupyter>","1","29","0",""
"107317","1","2022-01-21 15:23:17","The Python TSAI library for time series -- how can I make it less verbose?","<python><time-series>","0","135","1",""
"107319","1","2022-01-21 16:19:46","Approaches for matching leads to salesmen","<machine-learning><classification><regression><recommender-system><scoring>","0","70","1",""
"107321","1","2022-01-21 19:13:27","Best approach to find top-k most likely items","<machine-learning><python><pyspark>","0","17","1",""
"107323","1","2022-01-21 20:30:49","ValueError when fitting OLS model using statsmodels","<python>","0","476","1",""
"107326","1","2022-01-21 21:18:36","About neural network ability to generalize","<neural-network><generalization>","0","30","1",""
"107327","1","2022-01-21 21:22:08","What is exactly the difference between Validation data and Testing data","<python><deep-learning><neural-network><data><validation>","2","172","3",""
"107328","1","2022-01-21 21:42:17","What is the best approach to getting into Data Science?","<machine-learning>","1","38","1",""
"107335","1","2022-01-22 00:51:20","Is there a machine learning algorithm that swaps out variables in a model?","<machine-learning><r>","0","25","1",""
"107340","1","2022-01-22 02:10:00","Need help understanding how this Neural Network is working","<python><neural-network><keras><tensorflow><kaggle>","0","40","1",""
"107349","1","2022-01-22 06:00:48","Dense INPUT Layer: When do I have to specify the input shape?","<deep-learning><tensorflow>","0","608","1",""
"107357","1","2022-01-22 12:50:45","""AttributeError: 'str' object has no attribute 'predict'"". I am developing garbage detector model and this is the error","<machine-learning><python><keras><tensorflow><numpy>","0","1810","1",""
"107359","1","2022-01-22 14:34:45","In DTW, is the distance the sum of the shortest path's elements or the fathest element?","<dynamic-time-warping>","1","50","1",""
"107363","1","2022-01-22 20:31:34","Jacks car rental problem: why deterministic policies?","<reinforcement-learning><markov-process>","1","48","0",""
"107364","1","2022-01-22 22:41:25","Tableau Calculated Field Help","<tableau>","1","26","2",""
"107366","1","2022-01-22 23:30:35","How do you solve strictly constrained optimization problems with pytorch?","<pytorch><optimization>","3","1087","1",""
"107369","1","2022-01-23 00:41:34","Trying to convert a .txt file into .npy file to split and use for train/validation/test","<python><deep-learning><dataset><numpy>","0","515","1",""
"107370","1","2022-01-23 01:37:46","How to merge with smallest Euclidean distance?","<python><pandas><data>","3","158","1",""
"107375","1","2022-01-23 11:15:20","Does t-test requires Standard deviation or variance for calculation","<statistics><distance><hypothesis-testing>","2","217","2",""
"107379","1","2022-01-23 13:47:24","How can I determine the accuracy of a hand-drawn line of best fit?","<statistics><linear-regression>","4","300","1",""
"107384","1","2022-01-23 16:04:40","Supervised vs Unsupervised - Flag fake accounts on social medias","<machine-learning><unsupervised-learning><supervised-learning><labels>","1","37","1",""
"107389","1","2022-01-23 17:34:48","How to remove outliers properly?","<python><data-cleaning><preprocessing><outlier><reference-request>","0","636","3",""
"107391","1","2022-01-23 19:59:25","Normalizing images with OpenCV (divide by 255)","<keras><tensorflow><normalization><image-preprocessing><opencv>","0","1609","0",""
"107392","1","2022-01-23 20:19:44","Evaluating if metric of one group is higher than the metric of another group when group sizes differ significantly","<data-analysis><variance><hypothesis-testing>","0","82","2",""
"107393","1","2022-01-23 20:22:49","Handling multiple object types in a large dataset to build a better ML model","<machine-learning><dataset><data-cleaning><visualization>","0","25","0",""
"107400","1","2022-01-24 00:52:24","Why is an ML algorithm performing better with correlated features, than the one with uncorrelated ones?","<machine-learning><feature-selection><data-cleaning><preprocessing><correlation>","1","127","1",""
"107402","1","2022-01-24 02:23:18","Relationship of Bias and size of dataset","<data-mining><cross-validation><variance>","0","22","1",""
"107412","1","2022-01-24 11:20:40","Where to start with ChatBots?","<python><nlp><lstm><bert><chatbot>","1","29","0",""
"107414","1","2022-01-24 12:18:35","R error with filter: x comparison (1) is possible only for atomic and list types","<dplyr>","0","1761","0",""
"107419","1","2022-01-24 14:58:12","Regarding pos tagging","<python><nlp><dataset><feature-selection><feature-extraction>","0","34","0",""
"107422","1","2022-01-24 16:01:11","How to explain global time series models to a customer?","<time-series><forecasting>","1","34","1",""
"107423","1","2022-01-24 16:25:03","How could I improve my classifier of text data?","<machine-learning><deep-learning><classification><nlp><word2vec>","1","23","1",""
"107431","1","2022-01-24 18:29:13","What does a lag of 2N mean in autocorrelation?","<time-series><correlation>","0","25","0",""
"107433","1","2022-01-25 00:46:32","How can I build a model to suggest a person's next meal?","<machine-learning><predictive-modeling><recommender-system>","0","32","1",""
"107439","1","2022-01-25 08:04:38","Dimensionality reduction for millions of features","<bigdata><dimensionality-reduction>","1","98","2",""
"107442","1","2022-01-25 09:01:48","What's the minimum percentage of categories should be present in the categorical variable for to ignore the variable entirely","<data-cleaning><categorical-data><encoding><categorical-encoding>","0","33","1",""
"107446","1","2022-01-25 11:22:38","Deep RL: How often should retraining be done?","<reinforcement-learning>","0","37","1",""
"107451","1","2022-01-25 13:46:02","Unsupervised clustering for Text labelling","<nlp><text-mining><labelling>","0","67","0",""
"107452","1","2022-01-25 14:07:04","How to measure predictive performance of a machine learning model?","<machine-learning>","0","18","1",""
"107454","1","2022-01-25 14:43:43","Auto-Encoder/Decoder - Generic Swapping Model","<machine-learning><computer-vision>","0","23","1",""
"107460","1","2022-01-25 16:39:02","Best way to optimize dataframe row by row sum of squared errors calculation?","<python><pandas><dataframe>","1","263","1",""
"107462","1","2022-01-25 19:03:42","Why does averaging word embedding vectors (exctracted from the NN embedding layer) work to represent sentences?","<neural-network><nlp><rnn><word-embeddings><embeddings>","1","940","2",""
"107470","1","2022-01-26 05:53:27","Converting binary valued data to boolean or one hot?","<python><machine-learning-model><encoding><one-hot-encoding>","1","880","1",""
"107471","1","2022-01-26 08:07:19","Universal Sentence Encoder MultiLingual inside Flask","<tensorflow><flask>","1","28","1",""
"107475","1","2022-01-26 10:01:49","Dimension error when tuning LSTM layer","<keras><lstm><hyperparameter-tuning><sentiment-analysis>","1","208","1",""
"107476","1","2022-01-26 10:05:38","Why -2 is seen in supervised binning using decision tree?","<machine-learning><deep-learning><neural-network><classification><decision-trees>","0","77","1",""
"107481","1","2022-01-26 13:57:06","Time series forecasting with non-temporal information (exogenous features)","<time-series><anomaly-detection>","0","79","1",""
"107483","1","2022-01-26 14:28:41","Creating table in Databricks using the table from Oracle","<python><apache-spark><pyspark>","0","178","0",""
"107484","1","2022-01-26 16:13:59","Pyspark vs Pandas: When should we consider to change from Pandas to Pyspark","<pandas><pyspark>","0","45","0",""
"107493","1","2022-01-26 20:50:47","CREATE TABLE USING Oracle DATA_SOURCE","<python><apache-spark><pyspark>","0","71","1",""
